"gene1"	"gene2"
"AM1_004034-T1"	"Sc4wPfr_1120.g5057.t1"
"AM1_013606-T1"	"Sc4wPfr_1120.g5057.t1"
"AM1_015792-T1"	"Sc4wPfr_1120.g5057.t1"
"AM1_015794-T1"	"Sc4wPfr_1120.g5057.t1"
"AM1_016368-T1"	"Sc4wPfr_1120.g5057.t1"
"AM1_004729-T1"	"Sc4wPfr_221.g17487.t1"
"AM1_004729-T1"	"Sc4wPfr_221.g17488.t1"
"AM1_004729-T1"	"Sc4wPfr_221.g17489.t1"
"AM1_004729-T1"	"Sc4wPfr_264.g27405.t1"
"AM1_004732-T1"	"Sc4wPfr_221.g17487.t1"
"AM1_004732-T1"	"Sc4wPfr_221.g17488.t1"
"AM1_004732-T1"	"Sc4wPfr_221.g17489.t1"
"AM1_004732-T1"	"Sc4wPfr_264.g27405.t1"
"AM1_005216-T1"	"Sc4wPfr_221.g17487.t1"
"AM1_005216-T1"	"Sc4wPfr_221.g17488.t1"
"AM1_005216-T1"	"Sc4wPfr_221.g17489.t1"
"AM1_005216-T1"	"Sc4wPfr_264.g27405.t1"
"AM1_014115-T1"	"Sc4wPfr_221.g17487.t1"
"AM1_014115-T1"	"Sc4wPfr_221.g17488.t1"
"AM1_014115-T1"	"Sc4wPfr_221.g17489.t1"
"AM1_014115-T1"	"Sc4wPfr_264.g27405.t1"
"AM1_007230-T1"	"Sc4wPfr_172.1.g1576.t1"
"AM1_007230-T1"	"Sc4wPfr_172.1.g1576.t2"
"AM1_007230-T1"	"Sc4wPfr_1761.g20587.t1"
"AM1_007230-T1"	"Sc4wPfr_366.g23769.t2"
"AM1_007230-T1"	"Sc4wPfr_923.g11432.t1"
"AM1_007255-T1"	"Sc4wPfr_172.1.g1576.t1"
"AM1_007255-T1"	"Sc4wPfr_172.1.g1576.t2"
"AM1_007255-T1"	"Sc4wPfr_1761.g20587.t1"
"AM1_007255-T1"	"Sc4wPfr_366.g23769.t2"
"AM1_007255-T1"	"Sc4wPfr_923.g11432.t1"
"AM1_007467-T1"	"Sc4wPfr_172.1.g1576.t1"
"AM1_007467-T1"	"Sc4wPfr_172.1.g1576.t2"
"AM1_007467-T1"	"Sc4wPfr_1761.g20587.t1"
"AM1_007467-T1"	"Sc4wPfr_366.g23769.t2"
"AM1_007467-T1"	"Sc4wPfr_923.g11432.t1"
"AM1_011941-T1"	"Sc4wPfr_172.1.g1576.t1"
"AM1_011941-T1"	"Sc4wPfr_172.1.g1576.t2"
"AM1_011941-T1"	"Sc4wPfr_1761.g20587.t1"
"AM1_011941-T1"	"Sc4wPfr_366.g23769.t2"
"AM1_011941-T1"	"Sc4wPfr_923.g11432.t1"
"AM1_013008-T1"	"Sc4wPfr_172.1.g1576.t1"
"AM1_013008-T1"	"Sc4wPfr_172.1.g1576.t2"
"AM1_013008-T1"	"Sc4wPfr_1761.g20587.t1"
"AM1_013008-T1"	"Sc4wPfr_366.g23769.t2"
"AM1_013008-T1"	"Sc4wPfr_923.g11432.t1"
"AM1_013164-T1"	"Sc4wPfr_1449.g14262.t1"
"AM1_013164-T1"	"Sc4wPfr_1449.g14266.t1"
"AM1_013164-T1"	"Sc4wPfr_1630.g30624.t1"
"AM1_013164-T1"	"Sc4wPfr_2275.g10228.t1"
"AM1_013164-T1"	"Sc4wPfr_484.g18338.t1"
"AM1_013164-T1"	"Sc4wPfr_672.g32810.t2"
"AM1_013164-T1"	"Sc4wPfr_691.g31375.t1"
"AM1_013164-T1"	"Sc4wPfr_844.g33348.t1"
"AM1_013164-T1"	"Sc4wPfr_844.g33351.t1"
"AM1_013164-T1"	"Sc4wPfr_844.g33353.t1"
"AM1_013164-T1"	"Sc4wPfr_87.1.g5275.t1"
"AM1_013164-T1"	"Sc4wPfr_87.1.g5275.t2"
"AM1_013164-T1"	"Sc4wPfr_87.g16498.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16501.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16502.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16503.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16508.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16510.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16511.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16513.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16514.t1"
"AM1_013164-T1"	"Sc4wPfr_87.g16515.t1"
"AM1_013164-T1"	"Sc4wPfr_875.1.g17134.t1"
"AM1_013164-T1"	"Sc4wPfr_875.1.g17134.t2"
"AM1_013164-T1"	"Sc4wPfr_875.1.g17136.t1"
"AM1_013164-T1"	"Sc4wPfr_875.1.g17150.t1"
"AM1_013164-T1"	"Sc4wPfr_9.g31781.t1"
"AM1_013164-T1"	"Sc4wPfr_9.g31786.t1"
"AM1_013164-T1"	"Sc4wPfr_9.g31787.t1"
"AM1_013164-T1"	"Sc4wPfr_9.g31791.t1"
"AM1_000607-T1"	"Sc4wPfr_1172.g28449.t1"
"AM1_000607-T1"	"Sc4wPfr_381.1.g32304.t1"
"AM1_000607-T1"	"Sc4wPfr_390.g5577.t1"
"AM1_000607-T1"	"Sc4wPfr_390.g5578.t1"
"AM1_000607-T1"	"Sc4wPfr_802.g11764.t1"
"AM1_000609-T1"	"Sc4wPfr_1172.g28449.t1"
"AM1_000609-T1"	"Sc4wPfr_381.1.g32304.t1"
"AM1_000609-T1"	"Sc4wPfr_390.g5577.t1"
"AM1_000609-T1"	"Sc4wPfr_390.g5578.t1"
"AM1_000609-T1"	"Sc4wPfr_802.g11764.t1"
"AM1_000926-T1"	"Sc4wPfr_1172.g28449.t1"
"AM1_000926-T1"	"Sc4wPfr_381.1.g32304.t1"
"AM1_000926-T1"	"Sc4wPfr_390.g5577.t1"
"AM1_000926-T1"	"Sc4wPfr_390.g5578.t1"
"AM1_000926-T1"	"Sc4wPfr_802.g11764.t1"
"AM1_005486-T1"	"Sc4wPfr_1172.g28449.t1"
"AM1_005486-T1"	"Sc4wPfr_381.1.g32304.t1"
"AM1_005486-T1"	"Sc4wPfr_390.g5577.t1"
"AM1_005486-T1"	"Sc4wPfr_390.g5578.t1"
"AM1_005486-T1"	"Sc4wPfr_802.g11764.t1"
"AM1_010939-T1"	"Sc4wPfr_1172.g28449.t1"
"AM1_010939-T1"	"Sc4wPfr_381.1.g32304.t1"
"AM1_010939-T1"	"Sc4wPfr_390.g5577.t1"
"AM1_010939-T1"	"Sc4wPfr_390.g5578.t1"
"AM1_010939-T1"	"Sc4wPfr_802.g11764.t1"
"AM1_016118-T1"	"Sc4wPfr_1172.g28449.t1"
"AM1_016118-T1"	"Sc4wPfr_381.1.g32304.t1"
"AM1_016118-T1"	"Sc4wPfr_390.g5577.t1"
"AM1_016118-T1"	"Sc4wPfr_390.g5578.t1"
"AM1_016118-T1"	"Sc4wPfr_802.g11764.t1"
"AM1_001244-T1"	"Sc4wPfr_594.g3259.t1"
"AM1_001244-T1"	"Sc4wPfr_594.g3265.t1"
"AM1_001244-T1"	"Sc4wPfr_594.g3268.t1"
"AM1_001244-T1"	"Sc4wPfr_594.g3270.t1"
"AM1_001244-T1"	"Sc4wPfr_594.g3271.t1"
"AM1_001244-T1"	"Sc4wPfr_771.g12572.t1"
"AM1_001244-T1"	"Sc4wPfr_771.g12573.t1"
"AM1_001244-T1"	"Sc4wPfr_921.g15134.t1"
"AM1_001248-T1"	"Sc4wPfr_594.g3259.t1"
"AM1_001248-T1"	"Sc4wPfr_594.g3265.t1"
"AM1_001248-T1"	"Sc4wPfr_594.g3268.t1"
"AM1_001248-T1"	"Sc4wPfr_594.g3270.t1"
"AM1_001248-T1"	"Sc4wPfr_594.g3271.t1"
"AM1_001248-T1"	"Sc4wPfr_771.g12572.t1"
"AM1_001248-T1"	"Sc4wPfr_771.g12573.t1"
"AM1_001248-T1"	"Sc4wPfr_921.g15134.t1"
"AM1_001248-T2"	"Sc4wPfr_594.g3259.t1"
"AM1_001248-T2"	"Sc4wPfr_594.g3265.t1"
"AM1_001248-T2"	"Sc4wPfr_594.g3268.t1"
"AM1_001248-T2"	"Sc4wPfr_594.g3270.t1"
"AM1_001248-T2"	"Sc4wPfr_594.g3271.t1"
"AM1_001248-T2"	"Sc4wPfr_771.g12572.t1"
"AM1_001248-T2"	"Sc4wPfr_771.g12573.t1"
"AM1_001248-T2"	"Sc4wPfr_921.g15134.t1"
"AM1_001249-T1"	"Sc4wPfr_594.g3259.t1"
"AM1_001249-T1"	"Sc4wPfr_594.g3265.t1"
"AM1_001249-T1"	"Sc4wPfr_594.g3268.t1"
"AM1_001249-T1"	"Sc4wPfr_594.g3270.t1"
"AM1_001249-T1"	"Sc4wPfr_594.g3271.t1"
"AM1_001249-T1"	"Sc4wPfr_771.g12572.t1"
"AM1_001249-T1"	"Sc4wPfr_771.g12573.t1"
"AM1_001249-T1"	"Sc4wPfr_921.g15134.t1"
"AM1_006447-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_006447-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_006447-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_006447-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_006447-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_006447-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_006448-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_006448-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_006448-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_006448-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_006448-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_006448-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_006449-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_006449-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_006449-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_006449-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_006449-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_006449-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_010760-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_010760-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_010760-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_010760-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_010760-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_010760-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_010977-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_010977-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_010977-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_010977-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_010977-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_010977-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_013561-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_013561-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_013561-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_013561-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_013561-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_013561-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_013838-T1"	"Sc4wPfr_463.g30923.t1"
"AM1_013838-T1"	"Sc4wPfr_463.g30924.t1"
"AM1_013838-T1"	"Sc4wPfr_463.g30926.t1"
"AM1_013838-T1"	"Sc4wPfr_602.g18690.t1"
"AM1_013838-T1"	"Sc4wPfr_602.g18692.t1"
"AM1_013838-T1"	"Sc4wPfr_68.g2335.t1"
"AM1_007880-T1"	"Sc4wPfr_1096.g19443.t1"
"AM1_007880-T1"	"Sc4wPfr_1152.g30243.t1"
"AM1_007880-T1"	"Sc4wPfr_502.g33794.t1"
"AM1_007880-T1"	"Sc4wPfr_520.g29448.t1"
"AM1_007880-T1"	"Sc4wPfr_520.g29449.t1"
"AM1_007880-T1"	"Sc4wPfr_73.g11543.t1"
"AM1_007880-T1"	"Sc4wPfr_989.g17940.t1"
"AM1_007892-T1"	"Sc4wPfr_1096.g19443.t1"
"AM1_007892-T1"	"Sc4wPfr_1152.g30243.t1"
"AM1_007892-T1"	"Sc4wPfr_502.g33794.t1"
"AM1_007892-T1"	"Sc4wPfr_520.g29448.t1"
"AM1_007892-T1"	"Sc4wPfr_520.g29449.t1"
"AM1_007892-T1"	"Sc4wPfr_73.g11543.t1"
"AM1_007892-T1"	"Sc4wPfr_989.g17940.t1"
"AM1_007895-T1"	"Sc4wPfr_1096.g19443.t1"
"AM1_007895-T1"	"Sc4wPfr_1152.g30243.t1"
"AM1_007895-T1"	"Sc4wPfr_502.g33794.t1"
"AM1_007895-T1"	"Sc4wPfr_520.g29448.t1"
"AM1_007895-T1"	"Sc4wPfr_520.g29449.t1"
"AM1_007895-T1"	"Sc4wPfr_73.g11543.t1"
"AM1_007895-T1"	"Sc4wPfr_989.g17940.t1"
"AM1_007896-T1"	"Sc4wPfr_1096.g19443.t1"
"AM1_007896-T1"	"Sc4wPfr_1152.g30243.t1"
"AM1_007896-T1"	"Sc4wPfr_502.g33794.t1"
"AM1_007896-T1"	"Sc4wPfr_520.g29448.t1"
"AM1_007896-T1"	"Sc4wPfr_520.g29449.t1"
"AM1_007896-T1"	"Sc4wPfr_73.g11543.t1"
"AM1_007896-T1"	"Sc4wPfr_989.g17940.t1"
"AM1_008350-T1"	"Sc4wPfr_1096.g19443.t1"
"AM1_008350-T1"	"Sc4wPfr_1152.g30243.t1"
"AM1_008350-T1"	"Sc4wPfr_502.g33794.t1"
"AM1_008350-T1"	"Sc4wPfr_520.g29448.t1"
"AM1_008350-T1"	"Sc4wPfr_520.g29449.t1"
"AM1_008350-T1"	"Sc4wPfr_73.g11543.t1"
"AM1_008350-T1"	"Sc4wPfr_989.g17940.t1"
"AM1_002647-T1"	"Sc4wPfr_1055.g27055.t1"
"AM1_002647-T1"	"Sc4wPfr_126.2.g29243.t1"
"AM1_002647-T1"	"Sc4wPfr_126.2.g29248.t1"
"AM1_002647-T1"	"Sc4wPfr_132.g22625.t1"
"AM1_002647-T1"	"Sc4wPfr_3258.g22764.t1"
"AM1_002647-T1"	"Sc4wPfr_326.g15705.t1"
"AM1_002647-T1"	"Sc4wPfr_958.g18795.t1"
"AM1_010922-T1"	"Sc4wPfr_1055.g27055.t1"
"AM1_010922-T1"	"Sc4wPfr_126.2.g29243.t1"
"AM1_010922-T1"	"Sc4wPfr_126.2.g29248.t1"
"AM1_010922-T1"	"Sc4wPfr_132.g22625.t1"
"AM1_010922-T1"	"Sc4wPfr_3258.g22764.t1"
"AM1_010922-T1"	"Sc4wPfr_326.g15705.t1"
"AM1_010922-T1"	"Sc4wPfr_958.g18795.t1"
"AM1_011390-T1"	"Sc4wPfr_1055.g27055.t1"
"AM1_011390-T1"	"Sc4wPfr_126.2.g29243.t1"
"AM1_011390-T1"	"Sc4wPfr_126.2.g29248.t1"
"AM1_011390-T1"	"Sc4wPfr_132.g22625.t1"
"AM1_011390-T1"	"Sc4wPfr_3258.g22764.t1"
"AM1_011390-T1"	"Sc4wPfr_326.g15705.t1"
"AM1_011390-T1"	"Sc4wPfr_958.g18795.t1"
"AM1_011396-T1"	"Sc4wPfr_1055.g27055.t1"
"AM1_011396-T1"	"Sc4wPfr_126.2.g29243.t1"
"AM1_011396-T1"	"Sc4wPfr_126.2.g29248.t1"
"AM1_011396-T1"	"Sc4wPfr_132.g22625.t1"
"AM1_011396-T1"	"Sc4wPfr_3258.g22764.t1"
"AM1_011396-T1"	"Sc4wPfr_326.g15705.t1"
"AM1_011396-T1"	"Sc4wPfr_958.g18795.t1"
"AM1_011607-T1"	"Sc4wPfr_1055.g27055.t1"
"AM1_011607-T1"	"Sc4wPfr_126.2.g29243.t1"
"AM1_011607-T1"	"Sc4wPfr_126.2.g29248.t1"
"AM1_011607-T1"	"Sc4wPfr_132.g22625.t1"
"AM1_011607-T1"	"Sc4wPfr_3258.g22764.t1"
"AM1_011607-T1"	"Sc4wPfr_326.g15705.t1"
"AM1_011607-T1"	"Sc4wPfr_958.g18795.t1"
"AM1_015776-T1"	"Sc4wPfr_1055.g27055.t1"
"AM1_015776-T1"	"Sc4wPfr_126.2.g29243.t1"
"AM1_015776-T1"	"Sc4wPfr_126.2.g29248.t1"
"AM1_015776-T1"	"Sc4wPfr_132.g22625.t1"
"AM1_015776-T1"	"Sc4wPfr_3258.g22764.t1"
"AM1_015776-T1"	"Sc4wPfr_326.g15705.t1"
"AM1_015776-T1"	"Sc4wPfr_958.g18795.t1"
"AM1_003557-T1"	"Sc4wPfr_177.1.g6139.t1"
"AM1_003557-T1"	"Sc4wPfr_177.1.g6145.t1"
"AM1_003557-T1"	"Sc4wPfr_177.1.g6146.t1"
"AM1_006618-T1"	"Sc4wPfr_177.1.g6139.t1"
"AM1_006618-T1"	"Sc4wPfr_177.1.g6145.t1"
"AM1_006618-T1"	"Sc4wPfr_177.1.g6146.t1"
"AM1_007081-T1"	"Sc4wPfr_177.1.g6139.t1"
"AM1_007081-T1"	"Sc4wPfr_177.1.g6145.t1"
"AM1_007081-T1"	"Sc4wPfr_177.1.g6146.t1"
"AM1_007579-T1"	"Sc4wPfr_177.1.g6139.t1"
"AM1_007579-T1"	"Sc4wPfr_177.1.g6145.t1"
"AM1_007579-T1"	"Sc4wPfr_177.1.g6146.t1"
"AM1_007716-T1"	"Sc4wPfr_177.1.g6139.t1"
"AM1_007716-T1"	"Sc4wPfr_177.1.g6145.t1"
"AM1_007716-T1"	"Sc4wPfr_177.1.g6146.t1"
"AM1_007717-T1"	"Sc4wPfr_177.1.g6139.t1"
"AM1_007717-T1"	"Sc4wPfr_177.1.g6145.t1"
"AM1_007717-T1"	"Sc4wPfr_177.1.g6146.t1"
"AM1_004752-T1"	"Sc4wPfr_1044.g6836.t1"
"AM1_004752-T1"	"Sc4wPfr_1335.g31153.t1"
"AM1_004752-T1"	"Sc4wPfr_172.1.g1610.t1"
"AM1_004752-T1"	"Sc4wPfr_172.1.g1614.t1"
"AM1_004752-T1"	"Sc4wPfr_172.1.g1615.t1"
"AM1_004752-T1"	"Sc4wPfr_239.g21068.t1"
"AM1_004752-T1"	"Sc4wPfr_910.1.g9166.t1"
"AM1_004752-T1"	"Sc4wPfr_910.1.g9167.t1"
"AM1_004752-T1"	"Sc4wPfr_910.1.g9169.t1"
"AM1_004753-T1"	"Sc4wPfr_1044.g6836.t1"
"AM1_004753-T1"	"Sc4wPfr_1335.g31153.t1"
"AM1_004753-T1"	"Sc4wPfr_172.1.g1610.t1"
"AM1_004753-T1"	"Sc4wPfr_172.1.g1614.t1"
"AM1_004753-T1"	"Sc4wPfr_172.1.g1615.t1"
"AM1_004753-T1"	"Sc4wPfr_239.g21068.t1"
"AM1_004753-T1"	"Sc4wPfr_910.1.g9166.t1"
"AM1_004753-T1"	"Sc4wPfr_910.1.g9167.t1"
"AM1_004753-T1"	"Sc4wPfr_910.1.g9169.t1"
"AM1_013376-T1"	"Sc4wPfr_1044.g6836.t1"
"AM1_013376-T1"	"Sc4wPfr_1335.g31153.t1"
"AM1_013376-T1"	"Sc4wPfr_172.1.g1610.t1"
"AM1_013376-T1"	"Sc4wPfr_172.1.g1614.t1"
"AM1_013376-T1"	"Sc4wPfr_172.1.g1615.t1"
"AM1_013376-T1"	"Sc4wPfr_239.g21068.t1"
"AM1_013376-T1"	"Sc4wPfr_910.1.g9166.t1"
"AM1_013376-T1"	"Sc4wPfr_910.1.g9167.t1"
"AM1_013376-T1"	"Sc4wPfr_910.1.g9169.t1"
"AM1_013377-T1"	"Sc4wPfr_1044.g6836.t1"
"AM1_013377-T1"	"Sc4wPfr_1335.g31153.t1"
"AM1_013377-T1"	"Sc4wPfr_172.1.g1610.t1"
"AM1_013377-T1"	"Sc4wPfr_172.1.g1614.t1"
"AM1_013377-T1"	"Sc4wPfr_172.1.g1615.t1"
"AM1_013377-T1"	"Sc4wPfr_239.g21068.t1"
"AM1_013377-T1"	"Sc4wPfr_910.1.g9166.t1"
"AM1_013377-T1"	"Sc4wPfr_910.1.g9167.t1"
"AM1_013377-T1"	"Sc4wPfr_910.1.g9169.t1"
"AM1_005261-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_005261-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_005261-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_005261-T1"	"Sc4wPfr_920.g410.t1"
"AM1_005262-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_005262-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_005262-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_005262-T1"	"Sc4wPfr_920.g410.t1"
"AM1_005263-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_005263-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_005263-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_005263-T1"	"Sc4wPfr_920.g410.t1"
"AM1_010369-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_010369-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_010369-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_010369-T1"	"Sc4wPfr_920.g410.t1"
"AM1_010493-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_010493-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_010493-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_010493-T1"	"Sc4wPfr_920.g410.t1"
"AM1_012431-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_012431-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_012431-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_012431-T1"	"Sc4wPfr_920.g410.t1"
"AM1_012670-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_012670-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_012670-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_012670-T1"	"Sc4wPfr_920.g410.t1"
"AM1_016337-T1"	"Sc4wPfr_187.g1965.t1"
"AM1_016337-T1"	"Sc4wPfr_29.g30023.t1"
"AM1_016337-T1"	"Sc4wPfr_29.g30023.t2"
"AM1_016337-T1"	"Sc4wPfr_920.g410.t1"
"AM1_015817-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_015817-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_015817-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_015817-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_015932-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_015932-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_015932-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_015932-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_015995-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_015995-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_015995-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_015995-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016042-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016042-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016042-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016042-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016108-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016108-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016108-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016108-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016119-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016119-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016119-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016119-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016160-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016160-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016160-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016160-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016226-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016226-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016226-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016226-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016233-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016233-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016233-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016233-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016297-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016297-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016297-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016297-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016302-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016302-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016302-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016302-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016347-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016347-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016347-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016347-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016348-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016348-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016348-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016348-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016375-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016375-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016375-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016375-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016449-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016449-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016449-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016449-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_016451-T1"	"Sc4wPfr_1449.g14281.t1"
"AM1_016451-T1"	"Sc4wPfr_634.g22421.t1"
"AM1_016451-T1"	"Sc4wPfr_850.1.g5742.t1"
"AM1_016451-T1"	"Sc4wPfr_856.g31463.t1"
"AM1_000098-T1"	"Sc4wPfr_10.g18935.t1"
"AM1_000098-T1"	"Sc4wPfr_469.1.g10209.t1"
"AM1_003607-T1"	"Sc4wPfr_10.g18935.t1"
"AM1_003607-T1"	"Sc4wPfr_469.1.g10209.t1"
"AM1_010425-T1"	"Sc4wPfr_10.g18935.t1"
"AM1_010425-T1"	"Sc4wPfr_469.1.g10209.t1"
"AM1_015245-T1"	"Sc4wPfr_10.g18935.t1"
"AM1_015245-T1"	"Sc4wPfr_469.1.g10209.t1"
"AM1_001579-T1"	"Sc4wPfr_118.g25118.t1"
"AM1_001579-T1"	"Sc4wPfr_118.g25120.t1"
"AM1_001579-T1"	"Sc4wPfr_263.1.g30955.t1"
"AM1_001579-T1"	"Sc4wPfr_275.3.g1988.t1"
"AM1_001581-T1"	"Sc4wPfr_118.g25118.t1"
"AM1_001581-T1"	"Sc4wPfr_118.g25120.t1"
"AM1_001581-T1"	"Sc4wPfr_263.1.g30955.t1"
"AM1_001581-T1"	"Sc4wPfr_275.3.g1988.t1"
"AM1_005333-T1"	"Sc4wPfr_118.g25118.t1"
"AM1_005333-T1"	"Sc4wPfr_118.g25120.t1"
"AM1_005333-T1"	"Sc4wPfr_263.1.g30955.t1"
"AM1_005333-T1"	"Sc4wPfr_275.3.g1988.t1"
"AM1_011220-T1"	"Sc4wPfr_118.g25118.t1"
