"gene1"	"gene2"
"AM1_013677-T1"	"XP_022805202.1"
"AM1_013677-T1"	"XP_022805826.1"
"AM1_015847-T1"	"XP_022781807.1"
"AM1_015847-T1"	"XP_022783703.1"
"AM1_015847-T1"	"XP_022785853.1"
"AM1_015847-T1"	"XP_022789001.1"
"AM1_015847-T1"	"XP_022790219.1"
"AM1_015847-T1"	"XP_022796852.1"
"AM1_015847-T1"	"XP_022800904.1"
"AM1_015847-T1"	"XP_022801163.1"
"AM1_015847-T1"	"XP_022801618.1"
"AM1_015847-T1"	"XP_022805202.1"
"AM1_015847-T1"	"XP_022805826.1"
"AM1_006320-T1"	"XP_022779625.1"
"AM1_006320-T1"	"XP_022779626.1"
"AM1_006320-T1"	"XP_022779627.1"
"AM1_006320-T1"	"XP_022779628.1"
"AM1_006320-T1"	"XP_022779629.1"
"AM1_006320-T1"	"XP_022779631.1"
"AM1_006320-T1"	"XP_022782919.1"
"AM1_006320-T1"	"XP_022787774.1"
"AM1_006320-T1"	"XP_022792880.1"
"AM1_006320-T1"	"XP_022792881.1"
"AM1_006320-T1"	"XP_022792882.1"
"AM1_006320-T1"	"XP_022792883.1"
"AM1_006320-T1"	"XP_022792884.1"
"AM1_006320-T1"	"XP_022792885.1"
"AM1_006320-T1"	"XP_022792886.1"
"AM1_006320-T1"	"XP_022792887.1"
"AM1_006320-T1"	"XP_022794827.1"
"AM1_010889-T1"	"XP_022779625.1"
"AM1_010889-T1"	"XP_022779626.1"
"AM1_010889-T1"	"XP_022779627.1"
"AM1_010889-T1"	"XP_022779628.1"
"AM1_010889-T1"	"XP_022779629.1"
"AM1_010889-T1"	"XP_022779631.1"
"AM1_010889-T1"	"XP_022782919.1"
"AM1_010889-T1"	"XP_022787774.1"
"AM1_010889-T1"	"XP_022792880.1"
"AM1_010889-T1"	"XP_022792881.1"
"AM1_010889-T1"	"XP_022792882.1"
"AM1_010889-T1"	"XP_022792883.1"
"AM1_010889-T1"	"XP_022792884.1"
"AM1_010889-T1"	"XP_022792885.1"
"AM1_010889-T1"	"XP_022792886.1"
"AM1_010889-T1"	"XP_022792887.1"
"AM1_010889-T1"	"XP_022794827.1"
"AM1_010999-T1"	"XP_022779625.1"
"AM1_010999-T1"	"XP_022779626.1"
"AM1_010999-T1"	"XP_022779627.1"
"AM1_010999-T1"	"XP_022779628.1"
"AM1_010999-T1"	"XP_022779629.1"
"AM1_010999-T1"	"XP_022779631.1"
"AM1_010999-T1"	"XP_022782919.1"
"AM1_010999-T1"	"XP_022787774.1"
"AM1_010999-T1"	"XP_022792880.1"
"AM1_010999-T1"	"XP_022792881.1"
"AM1_010999-T1"	"XP_022792882.1"
"AM1_010999-T1"	"XP_022792883.1"
"AM1_010999-T1"	"XP_022792884.1"
"AM1_010999-T1"	"XP_022792885.1"
"AM1_010999-T1"	"XP_022792886.1"
"AM1_010999-T1"	"XP_022792887.1"
"AM1_010999-T1"	"XP_022794827.1"
"AM1_015005-T1"	"XP_022779625.1"
"AM1_015005-T1"	"XP_022779626.1"
"AM1_015005-T1"	"XP_022779627.1"
"AM1_015005-T1"	"XP_022779628.1"
"AM1_015005-T1"	"XP_022779629.1"
"AM1_015005-T1"	"XP_022779631.1"
"AM1_015005-T1"	"XP_022782919.1"
"AM1_015005-T1"	"XP_022787774.1"
"AM1_015005-T1"	"XP_022792880.1"
"AM1_015005-T1"	"XP_022792881.1"
"AM1_015005-T1"	"XP_022792882.1"
"AM1_015005-T1"	"XP_022792883.1"
"AM1_015005-T1"	"XP_022792884.1"
"AM1_015005-T1"	"XP_022792885.1"
"AM1_015005-T1"	"XP_022792886.1"
"AM1_015005-T1"	"XP_022792887.1"
"AM1_015005-T1"	"XP_022794827.1"
"AM1_007497-T1"	"XP_022781687.1"
"AM1_007497-T1"	"XP_022785711.1"
"AM1_007497-T1"	"XP_022787127.1"
"AM1_007497-T1"	"XP_022798147.1"
"AM1_007497-T1"	"XP_022798178.1"
"AM1_007497-T1"	"XP_022798617.1"
"AM1_007497-T1"	"XP_022798642.1"
"AM1_007497-T1"	"XP_022798653.1"
"AM1_007497-T1"	"XP_022798657.1"
"AM1_007497-T1"	"XP_022798658.1"
"AM1_007498-T1"	"XP_022781687.1"
"AM1_007498-T1"	"XP_022785711.1"
"AM1_007498-T1"	"XP_022787127.1"
"AM1_007498-T1"	"XP_022798147.1"
"AM1_007498-T1"	"XP_022798178.1"
"AM1_007498-T1"	"XP_022798617.1"
"AM1_007498-T1"	"XP_022798642.1"
"AM1_007498-T1"	"XP_022798653.1"
"AM1_007498-T1"	"XP_022798657.1"
"AM1_007498-T1"	"XP_022798658.1"
"AM1_007500-T1"	"XP_022781687.1"
"AM1_007500-T1"	"XP_022785711.1"
"AM1_007500-T1"	"XP_022787127.1"
"AM1_007500-T1"	"XP_022798147.1"
"AM1_007500-T1"	"XP_022798178.1"
"AM1_007500-T1"	"XP_022798617.1"
"AM1_007500-T1"	"XP_022798642.1"
"AM1_007500-T1"	"XP_022798653.1"
"AM1_007500-T1"	"XP_022798657.1"
"AM1_007500-T1"	"XP_022798658.1"
"AM1_000038-T1"	"XP_022785075.1"
"AM1_000038-T1"	"XP_022791280.1"
"AM1_000038-T1"	"XP_022791281.1"
"AM1_000038-T1"	"XP_022791282.1"
"AM1_000038-T1"	"XP_022791283.1"
"AM1_000038-T1"	"XP_022791301.1"
"AM1_000038-T1"	"XP_022791302.1"
"AM1_000038-T1"	"XP_022791303.1"
"AM1_000038-T1"	"XP_022791304.1"
"AM1_000038-T1"	"XP_022792797.1"
"AM1_000038-T1"	"XP_022792798.1"
"AM1_000038-T1"	"XP_022792799.1"
"AM1_000038-T1"	"XP_022792800.1"
"AM1_000038-T1"	"XP_022792801.1"
"AM1_000038-T1"	"XP_022792802.1"
"AM1_000038-T1"	"XP_022797052.1"
"AM1_000038-T1"	"XP_022802333.1"
"AM1_000038-T1"	"XP_022804974.1"
"AM1_000548-T1"	"XP_022785075.1"
"AM1_000548-T1"	"XP_022791280.1"
"AM1_000548-T1"	"XP_022791281.1"
"AM1_000548-T1"	"XP_022791282.1"
"AM1_000548-T1"	"XP_022791283.1"
"AM1_000548-T1"	"XP_022791301.1"
"AM1_000548-T1"	"XP_022791302.1"
"AM1_000548-T1"	"XP_022791303.1"
"AM1_000548-T1"	"XP_022791304.1"
"AM1_000548-T1"	"XP_022792797.1"
"AM1_000548-T1"	"XP_022792798.1"
"AM1_000548-T1"	"XP_022792799.1"
"AM1_000548-T1"	"XP_022792800.1"
"AM1_000548-T1"	"XP_022792801.1"
"AM1_000548-T1"	"XP_022792802.1"
"AM1_000548-T1"	"XP_022797052.1"
"AM1_000548-T1"	"XP_022802333.1"
"AM1_000548-T1"	"XP_022804974.1"
"AM1_000670-T1"	"XP_022785075.1"
"AM1_000670-T1"	"XP_022791280.1"
"AM1_000670-T1"	"XP_022791281.1"
"AM1_000670-T1"	"XP_022791282.1"
"AM1_000670-T1"	"XP_022791283.1"
"AM1_000670-T1"	"XP_022791301.1"
"AM1_000670-T1"	"XP_022791302.1"
"AM1_000670-T1"	"XP_022791303.1"
"AM1_000670-T1"	"XP_022791304.1"
"AM1_000670-T1"	"XP_022792797.1"
"AM1_000670-T1"	"XP_022792798.1"
"AM1_000670-T1"	"XP_022792799.1"
"AM1_000670-T1"	"XP_022792800.1"
"AM1_000670-T1"	"XP_022792801.1"
"AM1_000670-T1"	"XP_022792802.1"
"AM1_000670-T1"	"XP_022797052.1"
"AM1_000670-T1"	"XP_022802333.1"
"AM1_000670-T1"	"XP_022804974.1"
"AM1_007280-T1"	"XP_022785075.1"
"AM1_007280-T1"	"XP_022791280.1"
"AM1_007280-T1"	"XP_022791281.1"
"AM1_007280-T1"	"XP_022791282.1"
"AM1_007280-T1"	"XP_022791283.1"
"AM1_007280-T1"	"XP_022791301.1"
"AM1_007280-T1"	"XP_022791302.1"
"AM1_007280-T1"	"XP_022791303.1"
"AM1_007280-T1"	"XP_022791304.1"
"AM1_007280-T1"	"XP_022792797.1"
"AM1_007280-T1"	"XP_022792798.1"
"AM1_007280-T1"	"XP_022792799.1"
"AM1_007280-T1"	"XP_022792800.1"
"AM1_007280-T1"	"XP_022792801.1"
"AM1_007280-T1"	"XP_022792802.1"
"AM1_007280-T1"	"XP_022797052.1"
"AM1_007280-T1"	"XP_022802333.1"
"AM1_007280-T1"	"XP_022804974.1"
"AM1_007693-T1"	"XP_022785075.1"
"AM1_007693-T1"	"XP_022791280.1"
"AM1_007693-T1"	"XP_022791281.1"
"AM1_007693-T1"	"XP_022791282.1"
"AM1_007693-T1"	"XP_022791283.1"
"AM1_007693-T1"	"XP_022791301.1"
"AM1_007693-T1"	"XP_022791302.1"
"AM1_007693-T1"	"XP_022791303.1"
"AM1_007693-T1"	"XP_022791304.1"
"AM1_007693-T1"	"XP_022792797.1"
"AM1_007693-T1"	"XP_022792798.1"
"AM1_007693-T1"	"XP_022792799.1"
"AM1_007693-T1"	"XP_022792800.1"
"AM1_007693-T1"	"XP_022792801.1"
"AM1_007693-T1"	"XP_022792802.1"
"AM1_007693-T1"	"XP_022797052.1"
"AM1_007693-T1"	"XP_022802333.1"
"AM1_007693-T1"	"XP_022804974.1"
"AM1_008518-T1"	"XP_022785075.1"
"AM1_008518-T1"	"XP_022791280.1"
"AM1_008518-T1"	"XP_022791281.1"
"AM1_008518-T1"	"XP_022791282.1"
"AM1_008518-T1"	"XP_022791283.1"
"AM1_008518-T1"	"XP_022791301.1"
"AM1_008518-T1"	"XP_022791302.1"
"AM1_008518-T1"	"XP_022791303.1"
"AM1_008518-T1"	"XP_022791304.1"
"AM1_008518-T1"	"XP_022792797.1"
"AM1_008518-T1"	"XP_022792798.1"
"AM1_008518-T1"	"XP_022792799.1"
"AM1_008518-T1"	"XP_022792800.1"
"AM1_008518-T1"	"XP_022792801.1"
"AM1_008518-T1"	"XP_022792802.1"
"AM1_008518-T1"	"XP_022797052.1"
"AM1_008518-T1"	"XP_022802333.1"
"AM1_008518-T1"	"XP_022804974.1"
"AM1_012520-T1"	"XP_022785075.1"
"AM1_012520-T1"	"XP_022791280.1"
"AM1_012520-T1"	"XP_022791281.1"
"AM1_012520-T1"	"XP_022791282.1"
"AM1_012520-T1"	"XP_022791283.1"
"AM1_012520-T1"	"XP_022791301.1"
"AM1_012520-T1"	"XP_022791302.1"
"AM1_012520-T1"	"XP_022791303.1"
"AM1_012520-T1"	"XP_022791304.1"
"AM1_012520-T1"	"XP_022792797.1"
"AM1_012520-T1"	"XP_022792798.1"
"AM1_012520-T1"	"XP_022792799.1"
"AM1_012520-T1"	"XP_022792800.1"
"AM1_012520-T1"	"XP_022792801.1"
"AM1_012520-T1"	"XP_022792802.1"
"AM1_012520-T1"	"XP_022797052.1"
"AM1_012520-T1"	"XP_022802333.1"
"AM1_012520-T1"	"XP_022804974.1"
"AM1_000276-T1"	"XP_022779250.1"
"AM1_000276-T1"	"XP_022779284.1"
"AM1_000276-T1"	"XP_022779285.1"
"AM1_000276-T1"	"XP_022779286.1"
"AM1_000276-T1"	"XP_022780014.1"
"AM1_000276-T1"	"XP_022780209.1"
"AM1_000276-T1"	"XP_022780210.1"
"AM1_000276-T1"	"XP_022780211.1"
"AM1_000276-T1"	"XP_022780212.1"
"AM1_000276-T1"	"XP_022784947.1"
"AM1_000276-T1"	"XP_022785364.1"
"AM1_000276-T1"	"XP_022785365.1"
"AM1_000276-T1"	"XP_022785366.1"
"AM1_000276-T1"	"XP_022785367.1"
"AM1_000276-T1"	"XP_022785409.1"
"AM1_000276-T1"	"XP_022795623.1"
"AM1_000276-T1"	"XP_022795624.1"
"AM1_000276-T1"	"XP_022796325.1"
"AM1_000276-T1"	"XP_022796696.1"
"AM1_000276-T1"	"XP_022796706.1"
"AM1_000276-T1"	"XP_022796707.1"
"AM1_000276-T1"	"XP_022797792.1"
"AM1_000276-T1"	"XP_022799542.1"
"AM1_000276-T1"	"XP_022806737.1"
"AM1_000276-T1"	"XP_022809143.1"
"AM1_000276-T1"	"XP_022809145.1"
"AM1_000276-T1"	"XP_022809146.1"
"AM1_000281-T1"	"XP_022779250.1"
"AM1_000281-T1"	"XP_022779284.1"
"AM1_000281-T1"	"XP_022779285.1"
"AM1_000281-T1"	"XP_022779286.1"
"AM1_000281-T1"	"XP_022780014.1"
"AM1_000281-T1"	"XP_022780209.1"
"AM1_000281-T1"	"XP_022780210.1"
"AM1_000281-T1"	"XP_022780211.1"
"AM1_000281-T1"	"XP_022780212.1"
"AM1_000281-T1"	"XP_022784947.1"
"AM1_000281-T1"	"XP_022785364.1"
"AM1_000281-T1"	"XP_022785365.1"
"AM1_000281-T1"	"XP_022785366.1"
"AM1_000281-T1"	"XP_022785367.1"
"AM1_000281-T1"	"XP_022785409.1"
"AM1_000281-T1"	"XP_022795623.1"
"AM1_000281-T1"	"XP_022795624.1"
"AM1_000281-T1"	"XP_022796325.1"
"AM1_000281-T1"	"XP_022796696.1"
"AM1_000281-T1"	"XP_022796706.1"
"AM1_000281-T1"	"XP_022796707.1"
"AM1_000281-T1"	"XP_022797792.1"
"AM1_000281-T1"	"XP_022799542.1"
"AM1_000281-T1"	"XP_022806737.1"
"AM1_000281-T1"	"XP_022809143.1"
"AM1_000281-T1"	"XP_022809145.1"
"AM1_000281-T1"	"XP_022809146.1"
"AM1_008299-T1"	"XP_022779250.1"
"AM1_008299-T1"	"XP_022779284.1"
"AM1_008299-T1"	"XP_022779285.1"
"AM1_008299-T1"	"XP_022779286.1"
"AM1_008299-T1"	"XP_022780014.1"
"AM1_008299-T1"	"XP_022780209.1"
"AM1_008299-T1"	"XP_022780210.1"
"AM1_008299-T1"	"XP_022780211.1"
"AM1_008299-T1"	"XP_022780212.1"
"AM1_008299-T1"	"XP_022784947.1"
"AM1_008299-T1"	"XP_022785364.1"
"AM1_008299-T1"	"XP_022785365.1"
"AM1_008299-T1"	"XP_022785366.1"
"AM1_008299-T1"	"XP_022785367.1"
"AM1_008299-T1"	"XP_022785409.1"
"AM1_008299-T1"	"XP_022795623.1"
"AM1_008299-T1"	"XP_022795624.1"
"AM1_008299-T1"	"XP_022796325.1"
"AM1_008299-T1"	"XP_022796696.1"
"AM1_008299-T1"	"XP_022796706.1"
"AM1_008299-T1"	"XP_022796707.1"
"AM1_008299-T1"	"XP_022797792.1"
"AM1_008299-T1"	"XP_022799542.1"
"AM1_008299-T1"	"XP_022806737.1"
"AM1_008299-T1"	"XP_022809143.1"
"AM1_008299-T1"	"XP_022809145.1"
"AM1_008299-T1"	"XP_022809146.1"
"AM1_010871-T1"	"XP_022779250.1"
"AM1_010871-T1"	"XP_022779284.1"
"AM1_010871-T1"	"XP_022779285.1"
"AM1_010871-T1"	"XP_022779286.1"
"AM1_010871-T1"	"XP_022780014.1"
"AM1_010871-T1"	"XP_022780209.1"
"AM1_010871-T1"	"XP_022780210.1"
"AM1_010871-T1"	"XP_022780211.1"
"AM1_010871-T1"	"XP_022780212.1"
"AM1_010871-T1"	"XP_022784947.1"
"AM1_010871-T1"	"XP_022785364.1"
"AM1_010871-T1"	"XP_022785365.1"
"AM1_010871-T1"	"XP_022785366.1"
"AM1_010871-T1"	"XP_022785367.1"
"AM1_010871-T1"	"XP_022785409.1"
"AM1_010871-T1"	"XP_022795623.1"
"AM1_010871-T1"	"XP_022795624.1"
"AM1_010871-T1"	"XP_022796325.1"
"AM1_010871-T1"	"XP_022796696.1"
"AM1_010871-T1"	"XP_022796706.1"
"AM1_010871-T1"	"XP_022796707.1"
"AM1_010871-T1"	"XP_022797792.1"
"AM1_010871-T1"	"XP_022799542.1"
"AM1_010871-T1"	"XP_022806737.1"
"AM1_010871-T1"	"XP_022809143.1"
"AM1_010871-T1"	"XP_022809145.1"
"AM1_010871-T1"	"XP_022809146.1"
"AM1_013787-T1"	"XP_022779250.1"
"AM1_013787-T1"	"XP_022779284.1"
"AM1_013787-T1"	"XP_022779285.1"
"AM1_013787-T1"	"XP_022779286.1"
"AM1_013787-T1"	"XP_022780014.1"
"AM1_013787-T1"	"XP_022780209.1"
"AM1_013787-T1"	"XP_022780210.1"
"AM1_013787-T1"	"XP_022780211.1"
"AM1_013787-T1"	"XP_022780212.1"
"AM1_013787-T1"	"XP_022784947.1"
"AM1_013787-T1"	"XP_022785364.1"
"AM1_013787-T1"	"XP_022785365.1"
"AM1_013787-T1"	"XP_022785366.1"
"AM1_013787-T1"	"XP_022785367.1"
"AM1_013787-T1"	"XP_022785409.1"
"AM1_013787-T1"	"XP_022795623.1"
"AM1_013787-T1"	"XP_022795624.1"
"AM1_013787-T1"	"XP_022796325.1"
"AM1_013787-T1"	"XP_022796696.1"
"AM1_013787-T1"	"XP_022796706.1"
"AM1_013787-T1"	"XP_022796707.1"
"AM1_013787-T1"	"XP_022797792.1"
"AM1_013787-T1"	"XP_022799542.1"
"AM1_013787-T1"	"XP_022806737.1"
"AM1_013787-T1"	"XP_022809143.1"
"AM1_013787-T1"	"XP_022809145.1"
"AM1_013787-T1"	"XP_022809146.1"
"AM1_013795-T1"	"XP_022779250.1"
"AM1_013795-T1"	"XP_022779284.1"
"AM1_013795-T1"	"XP_022779285.1"
"AM1_013795-T1"	"XP_022779286.1"
"AM1_013795-T1"	"XP_022780014.1"
"AM1_013795-T1"	"XP_022780209.1"
"AM1_013795-T1"	"XP_022780210.1"
"AM1_013795-T1"	"XP_022780211.1"
"AM1_013795-T1"	"XP_022780212.1"
"AM1_013795-T1"	"XP_022784947.1"
"AM1_013795-T1"	"XP_022785364.1"
"AM1_013795-T1"	"XP_022785365.1"
"AM1_013795-T1"	"XP_022785366.1"
"AM1_013795-T1"	"XP_022785367.1"
"AM1_013795-T1"	"XP_022785409.1"
"AM1_013795-T1"	"XP_022795623.1"
"AM1_013795-T1"	"XP_022795624.1"
"AM1_013795-T1"	"XP_022796325.1"
"AM1_013795-T1"	"XP_022796696.1"
"AM1_013795-T1"	"XP_022796706.1"
"AM1_013795-T1"	"XP_022796707.1"
"AM1_013795-T1"	"XP_022797792.1"
"AM1_013795-T1"	"XP_022799542.1"
"AM1_013795-T1"	"XP_022806737.1"
"AM1_013795-T1"	"XP_022809143.1"
"AM1_013795-T1"	"XP_022809145.1"
"AM1_013795-T1"	"XP_022809146.1"
"AM1_014278-T1"	"XP_022779250.1"
"AM1_014278-T1"	"XP_022779284.1"
"AM1_014278-T1"	"XP_022779285.1"
"AM1_014278-T1"	"XP_022779286.1"
"AM1_014278-T1"	"XP_022780014.1"
"AM1_014278-T1"	"XP_022780209.1"
"AM1_014278-T1"	"XP_022780210.1"
"AM1_014278-T1"	"XP_022780211.1"
"AM1_014278-T1"	"XP_022780212.1"
"AM1_014278-T1"	"XP_022784947.1"
"AM1_014278-T1"	"XP_022785364.1"
"AM1_014278-T1"	"XP_022785365.1"
"AM1_014278-T1"	"XP_022785366.1"
"AM1_014278-T1"	"XP_022785367.1"
"AM1_014278-T1"	"XP_022785409.1"
"AM1_014278-T1"	"XP_022795623.1"
"AM1_014278-T1"	"XP_022795624.1"
"AM1_014278-T1"	"XP_022796325.1"
"AM1_014278-T1"	"XP_022796696.1"
"AM1_014278-T1"	"XP_022796706.1"
"AM1_014278-T1"	"XP_022796707.1"
"AM1_014278-T1"	"XP_022797792.1"
"AM1_014278-T1"	"XP_022799542.1"
"AM1_014278-T1"	"XP_022806737.1"
"AM1_014278-T1"	"XP_022809143.1"
"AM1_014278-T1"	"XP_022809145.1"
"AM1_014278-T1"	"XP_022809146.1"
"AM1_014283-T1"	"XP_022779250.1"
"AM1_014283-T1"	"XP_022779284.1"
"AM1_014283-T1"	"XP_022779285.1"
"AM1_014283-T1"	"XP_022779286.1"
"AM1_014283-T1"	"XP_022780014.1"
"AM1_014283-T1"	"XP_022780209.1"
"AM1_014283-T1"	"XP_022780210.1"
"AM1_014283-T1"	"XP_022780211.1"
"AM1_014283-T1"	"XP_022780212.1"
"AM1_014283-T1"	"XP_022784947.1"
"AM1_014283-T1"	"XP_022785364.1"
"AM1_014283-T1"	"XP_022785365.1"
"AM1_014283-T1"	"XP_022785366.1"
"AM1_014283-T1"	"XP_022785367.1"
"AM1_014283-T1"	"XP_022785409.1"
"AM1_014283-T1"	"XP_022795623.1"
"AM1_014283-T1"	"XP_022795624.1"
"AM1_014283-T1"	"XP_022796325.1"
"AM1_014283-T1"	"XP_022796696.1"
"AM1_014283-T1"	"XP_022796706.1"
"AM1_014283-T1"	"XP_022796707.1"
"AM1_014283-T1"	"XP_022797792.1"
"AM1_014283-T1"	"XP_022799542.1"
"AM1_014283-T1"	"XP_022806737.1"
"AM1_014283-T1"	"XP_022809143.1"
"AM1_014283-T1"	"XP_022809145.1"
"AM1_014283-T1"	"XP_022809146.1"
"AM1_014580-T1"	"XP_022779250.1"
"AM1_014580-T1"	"XP_022779284.1"
"AM1_014580-T1"	"XP_022779285.1"
"AM1_014580-T1"	"XP_022779286.1"
"AM1_014580-T1"	"XP_022780014.1"
"AM1_014580-T1"	"XP_022780209.1"
"AM1_014580-T1"	"XP_022780210.1"
"AM1_014580-T1"	"XP_022780211.1"
"AM1_014580-T1"	"XP_022780212.1"
"AM1_014580-T1"	"XP_022784947.1"
"AM1_014580-T1"	"XP_022785364.1"
"AM1_014580-T1"	"XP_022785365.1"
"AM1_014580-T1"	"XP_022785366.1"
"AM1_014580-T1"	"XP_022785367.1"
"AM1_014580-T1"	"XP_022785409.1"
"AM1_014580-T1"	"XP_022795623.1"
"AM1_014580-T1"	"XP_022795624.1"
"AM1_014580-T1"	"XP_022796325.1"
"AM1_014580-T1"	"XP_022796696.1"
"AM1_014580-T1"	"XP_022796706.1"
"AM1_014580-T1"	"XP_022796707.1"
"AM1_014580-T1"	"XP_022797792.1"
"AM1_014580-T1"	"XP_022799542.1"
"AM1_014580-T1"	"XP_022806737.1"
"AM1_014580-T1"	"XP_022809143.1"
"AM1_014580-T1"	"XP_022809145.1"
"AM1_014580-T1"	"XP_022809146.1"
"AM1_002258-T1"	"XP_022780991.1"
"AM1_002258-T1"	"XP_022780992.1"
"AM1_002258-T1"	"XP_022781063.1"
"AM1_002258-T1"	"XP_022781499.1"
"AM1_002258-T1"	"XP_022783057.1"
"AM1_002258-T1"	"XP_022783365.1"
"AM1_002258-T1"	"XP_022784148.1"
"AM1_002258-T1"	"XP_022784153.1"
"AM1_002258-T1"	"XP_022784325.1"
"AM1_002258-T1"	"XP_022787527.1"
"AM1_002258-T1"	"XP_022787528.1"
"AM1_002258-T1"	"XP_022787529.1"
"AM1_002258-T1"	"XP_022787543.1"
"AM1_002258-T1"	"XP_022787544.1"
"AM1_002258-T1"	"XP_022787549.1"
"AM1_002258-T1"	"XP_022787554.1"
"AM1_002258-T1"	"XP_022790220.1"
"AM1_002258-T1"	"XP_022790493.1"
"AM1_002258-T1"	"XP_022792289.1"
"AM1_002258-T1"	"XP_022792299.1"
"AM1_002258-T1"	"XP_022792902.1"
"AM1_002258-T1"	"XP_022797860.1"
"AM1_002258-T1"	"XP_022798168.1"
"AM1_002258-T1"	"XP_022799273.1"
"AM1_002258-T1"	"XP_022799277.1"
"AM1_002258-T1"	"XP_022800113.1"
"AM1_002258-T1"	"XP_022801051.1"
"AM1_002258-T1"	"XP_022805049.1"
"AM1_002258-T1"	"XP_022807550.1"
"AM1_002260-T1"	"XP_022780991.1"
"AM1_002260-T1"	"XP_022780992.1"
"AM1_002260-T1"	"XP_022781063.1"
"AM1_002260-T1"	"XP_022781499.1"
"AM1_002260-T1"	"XP_022783057.1"
"AM1_002260-T1"	"XP_022783365.1"
"AM1_002260-T1"	"XP_022784148.1"
"AM1_002260-T1"	"XP_022784153.1"
"AM1_002260-T1"	"XP_022784325.1"
"AM1_002260-T1"	"XP_022787527.1"
"AM1_002260-T1"	"XP_022787528.1"
"AM1_002260-T1"	"XP_022787529.1"
"AM1_002260-T1"	"XP_022787543.1"
"AM1_002260-T1"	"XP_022787544.1"
"AM1_002260-T1"	"XP_022787549.1"
"AM1_002260-T1"	"XP_022787554.1"
"AM1_002260-T1"	"XP_022790220.1"
"AM1_002260-T1"	"XP_022790493.1"
"AM1_002260-T1"	"XP_022792289.1"
"AM1_002260-T1"	"XP_022792299.1"
"AM1_002260-T1"	"XP_022792902.1"
"AM1_002260-T1"	"XP_022797860.1"
"AM1_002260-T1"	"XP_022798168.1"
"AM1_002260-T1"	"XP_022799273.1"
"AM1_002260-T1"	"XP_022799277.1"
"AM1_002260-T1"	"XP_022800113.1"
"AM1_002260-T1"	"XP_022801051.1"
"AM1_002260-T1"	"XP_022805049.1"
"AM1_002260-T1"	"XP_022807550.1"
"AM1_002262-T1"	"XP_022780991.1"
"AM1_002262-T1"	"XP_022780992.1"
"AM1_002262-T1"	"XP_022781063.1"
"AM1_002262-T1"	"XP_022781499.1"
"AM1_002262-T1"	"XP_022783057.1"
"AM1_002262-T1"	"XP_022783365.1"
"AM1_002262-T1"	"XP_022784148.1"
"AM1_002262-T1"	"XP_022784153.1"
"AM1_002262-T1"	"XP_022784325.1"
"AM1_002262-T1"	"XP_022787527.1"
"AM1_002262-T1"	"XP_022787528.1"
"AM1_002262-T1"	"XP_022787529.1"
"AM1_002262-T1"	"XP_022787543.1"
"AM1_002262-T1"	"XP_022787544.1"
"AM1_002262-T1"	"XP_022787549.1"
"AM1_002262-T1"	"XP_022787554.1"
"AM1_002262-T1"	"XP_022790220.1"
"AM1_002262-T1"	"XP_022790493.1"
"AM1_002262-T1"	"XP_022792289.1"
"AM1_002262-T1"	"XP_022792299.1"
"AM1_002262-T1"	"XP_022792902.1"
"AM1_002262-T1"	"XP_022797860.1"
"AM1_002262-T1"	"XP_022798168.1"
"AM1_002262-T1"	"XP_022799273.1"
"AM1_002262-T1"	"XP_022799277.1"
"AM1_002262-T1"	"XP_022800113.1"
"AM1_002262-T1"	"XP_022801051.1"
"AM1_002262-T1"	"XP_022805049.1"
"AM1_002262-T1"	"XP_022807550.1"
"AM1_002263-T1"	"XP_022780991.1"
"AM1_002263-T1"	"XP_022780992.1"
"AM1_002263-T1"	"XP_022781063.1"
"AM1_002263-T1"	"XP_022781499.1"
"AM1_002263-T1"	"XP_022783057.1"
"AM1_002263-T1"	"XP_022783365.1"
"AM1_002263-T1"	"XP_022784148.1"
"AM1_002263-T1"	"XP_022784153.1"
"AM1_002263-T1"	"XP_022784325.1"
"AM1_002263-T1"	"XP_022787527.1"
"AM1_002263-T1"	"XP_022787528.1"
"AM1_002263-T1"	"XP_022787529.1"
"AM1_002263-T1"	"XP_022787543.1"
"AM1_002263-T1"	"XP_022787544.1"
"AM1_002263-T1"	"XP_022787549.1"
"AM1_002263-T1"	"XP_022787554.1"
"AM1_002263-T1"	"XP_022790220.1"
"AM1_002263-T1"	"XP_022790493.1"
"AM1_002263-T1"	"XP_022792289.1"
"AM1_002263-T1"	"XP_022792299.1"
"AM1_002263-T1"	"XP_022792902.1"
"AM1_002263-T1"	"XP_022797860.1"
"AM1_002263-T1"	"XP_022798168.1"
"AM1_002263-T1"	"XP_022799273.1"
"AM1_002263-T1"	"XP_022799277.1"
"AM1_002263-T1"	"XP_022800113.1"
"AM1_002263-T1"	"XP_022801051.1"
"AM1_002263-T1"	"XP_022805049.1"
"AM1_002263-T1"	"XP_022807550.1"
"AM1_011015-T1"	"XP_022780991.1"
"AM1_011015-T1"	"XP_022780992.1"
"AM1_011015-T1"	"XP_022781063.1"
"AM1_011015-T1"	"XP_022781499.1"
"AM1_011015-T1"	"XP_022783057.1"
"AM1_011015-T1"	"XP_022783365.1"
"AM1_011015-T1"	"XP_022784148.1"
"AM1_011015-T1"	"XP_022784153.1"
"AM1_011015-T1"	"XP_022784325.1"
"AM1_011015-T1"	"XP_022787527.1"
"AM1_011015-T1"	"XP_022787528.1"
"AM1_011015-T1"	"XP_022787529.1"
