"gene1"	"gene2"
"AM1_014438-T1"	"v1g123192"
"AM1_014438-T1"	"v1g123745"
"AM1_014438-T1"	"v1g123764"
"AM1_014438-T1"	"v1g128275"
"AM1_014438-T1"	"v1g128289"
"AM1_014438-T1"	"v1g128296"
"AM1_014438-T1"	"v1g128302"
"AM1_014438-T1"	"v1g129868"
"AM1_014438-T1"	"v1g139174"
"AM1_014438-T1"	"v1g150519"
"AM1_014438-T1"	"v1g19034"
"AM1_014438-T1"	"v1g200278"
"AM1_014438-T1"	"v1g205636"
"AM1_014438-T1"	"v1g27862"
"AM1_014438-T1"	"v1g39913"
"AM1_014438-T1"	"v1g39924"
"AM1_014438-T1"	"v1g4795"
"AM1_014438-T1"	"v1g48828"
"AM1_014438-T1"	"v1g58683"
"AM1_014438-T1"	"v1g5943"
"AM1_014438-T1"	"v1g59708"
"AM1_014438-T1"	"v1g6429"
"AM1_014438-T1"	"v1g80987"
"AM1_014438-T1"	"v1g81163"
"AM1_014438-T1"	"v1g81309"
"AM1_014438-T1"	"v1g82763"
"AM1_014438-T1"	"v1g89029"
"AM1_014438-T1"	"v1g8907"
"AM1_014438-T1"	"v1g90956"
"AM1_014438-T1"	"v1g91378"
"AM1_014438-T1"	"v1g91593"
"AM1_014438-T1"	"v1g91847"
"AM1_014438-T1"	"v1g98238"
"AM1_014545-T1"	"v1g101611"
"AM1_014545-T1"	"v1g101731"
"AM1_014545-T1"	"v1g101740"
"AM1_014545-T1"	"v1g117688"
"AM1_014545-T1"	"v1g117718"
"AM1_014545-T1"	"v1g118347"
"AM1_014545-T1"	"v1g123192"
"AM1_014545-T1"	"v1g123745"
"AM1_014545-T1"	"v1g123764"
"AM1_014545-T1"	"v1g128275"
"AM1_014545-T1"	"v1g128289"
"AM1_014545-T1"	"v1g128296"
"AM1_014545-T1"	"v1g128302"
"AM1_014545-T1"	"v1g129868"
"AM1_014545-T1"	"v1g139174"
"AM1_014545-T1"	"v1g150519"
"AM1_014545-T1"	"v1g19034"
"AM1_014545-T1"	"v1g200278"
"AM1_014545-T1"	"v1g205636"
"AM1_014545-T1"	"v1g27862"
"AM1_014545-T1"	"v1g39913"
"AM1_014545-T1"	"v1g39924"
"AM1_014545-T1"	"v1g4795"
"AM1_014545-T1"	"v1g48828"
"AM1_014545-T1"	"v1g58683"
"AM1_014545-T1"	"v1g5943"
"AM1_014545-T1"	"v1g59708"
"AM1_014545-T1"	"v1g6429"
"AM1_014545-T1"	"v1g80987"
"AM1_014545-T1"	"v1g81163"
"AM1_014545-T1"	"v1g81309"
"AM1_014545-T1"	"v1g82763"
"AM1_014545-T1"	"v1g89029"
"AM1_014545-T1"	"v1g8907"
"AM1_014545-T1"	"v1g90956"
"AM1_014545-T1"	"v1g91378"
"AM1_014545-T1"	"v1g91593"
"AM1_014545-T1"	"v1g91847"
"AM1_014545-T1"	"v1g98238"
"AM1_000096-T1"	"v1g106463"
"AM1_000096-T1"	"v1g111563"
"AM1_000096-T1"	"v1g111583"
"AM1_000096-T1"	"v1g111628"
"AM1_000096-T1"	"v1g119330"
"AM1_000096-T1"	"v1g119412"
"AM1_000096-T1"	"v1g120496"
"AM1_000096-T1"	"v1g122252"
"AM1_000096-T1"	"v1g122799"
"AM1_000096-T1"	"v1g134557"
"AM1_000096-T1"	"v1g149546"
"AM1_000096-T1"	"v1g158493"
"AM1_000096-T1"	"v1g1620"
"AM1_000096-T1"	"v1g183662"
"AM1_000096-T1"	"v1g201944"
"AM1_000096-T1"	"v1g210816"
"AM1_000096-T1"	"v1g31143"
"AM1_000096-T1"	"v1g41034"
"AM1_000096-T1"	"v1g81124"
"AM1_000096-T1"	"v1g81258"
"AM1_000096-T1"	"v1g87477"
"AM1_000096-T1"	"v1g87552"
"AM1_000096-T1"	"v1g98570"
"AM1_000096-T1"	"v1g98616"
"AM1_007505-T1"	"v1g106463"
"AM1_007505-T1"	"v1g111563"
"AM1_007505-T1"	"v1g111583"
"AM1_007505-T1"	"v1g111628"
"AM1_007505-T1"	"v1g119330"
"AM1_007505-T1"	"v1g119412"
"AM1_007505-T1"	"v1g120496"
"AM1_007505-T1"	"v1g122252"
"AM1_007505-T1"	"v1g122799"
"AM1_007505-T1"	"v1g134557"
"AM1_007505-T1"	"v1g149546"
"AM1_007505-T1"	"v1g158493"
"AM1_007505-T1"	"v1g1620"
"AM1_007505-T1"	"v1g183662"
"AM1_007505-T1"	"v1g201944"
"AM1_007505-T1"	"v1g210816"
"AM1_007505-T1"	"v1g31143"
"AM1_007505-T1"	"v1g41034"
"AM1_007505-T1"	"v1g81124"
"AM1_007505-T1"	"v1g81258"
"AM1_007505-T1"	"v1g87477"
"AM1_007505-T1"	"v1g87552"
"AM1_007505-T1"	"v1g98570"
"AM1_007505-T1"	"v1g98616"
"AM1_007506-T1"	"v1g106463"
"AM1_007506-T1"	"v1g111563"
"AM1_007506-T1"	"v1g111583"
"AM1_007506-T1"	"v1g111628"
"AM1_007506-T1"	"v1g119330"
"AM1_007506-T1"	"v1g119412"
"AM1_007506-T1"	"v1g120496"
"AM1_007506-T1"	"v1g122252"
"AM1_007506-T1"	"v1g122799"
"AM1_007506-T1"	"v1g134557"
"AM1_007506-T1"	"v1g149546"
"AM1_007506-T1"	"v1g158493"
"AM1_007506-T1"	"v1g1620"
"AM1_007506-T1"	"v1g183662"
"AM1_007506-T1"	"v1g201944"
"AM1_007506-T1"	"v1g210816"
"AM1_007506-T1"	"v1g31143"
"AM1_007506-T1"	"v1g41034"
"AM1_007506-T1"	"v1g81124"
"AM1_007506-T1"	"v1g81258"
"AM1_007506-T1"	"v1g87477"
"AM1_007506-T1"	"v1g87552"
"AM1_007506-T1"	"v1g98570"
"AM1_007506-T1"	"v1g98616"
"AM1_007660-T1"	"v1g106463"
"AM1_007660-T1"	"v1g111563"
"AM1_007660-T1"	"v1g111583"
"AM1_007660-T1"	"v1g111628"
"AM1_007660-T1"	"v1g119330"
"AM1_007660-T1"	"v1g119412"
"AM1_007660-T1"	"v1g120496"
"AM1_007660-T1"	"v1g122252"
"AM1_007660-T1"	"v1g122799"
"AM1_007660-T1"	"v1g134557"
"AM1_007660-T1"	"v1g149546"
"AM1_007660-T1"	"v1g158493"
"AM1_007660-T1"	"v1g1620"
"AM1_007660-T1"	"v1g183662"
"AM1_007660-T1"	"v1g201944"
"AM1_007660-T1"	"v1g210816"
"AM1_007660-T1"	"v1g31143"
"AM1_007660-T1"	"v1g41034"
"AM1_007660-T1"	"v1g81124"
"AM1_007660-T1"	"v1g81258"
"AM1_007660-T1"	"v1g87477"
"AM1_007660-T1"	"v1g87552"
"AM1_007660-T1"	"v1g98570"
"AM1_007660-T1"	"v1g98616"
"AM1_007711-T1"	"v1g106463"
"AM1_007711-T1"	"v1g111563"
"AM1_007711-T1"	"v1g111583"
"AM1_007711-T1"	"v1g111628"
"AM1_007711-T1"	"v1g119330"
"AM1_007711-T1"	"v1g119412"
"AM1_007711-T1"	"v1g120496"
"AM1_007711-T1"	"v1g122252"
"AM1_007711-T1"	"v1g122799"
"AM1_007711-T1"	"v1g134557"
"AM1_007711-T1"	"v1g149546"
"AM1_007711-T1"	"v1g158493"
"AM1_007711-T1"	"v1g1620"
"AM1_007711-T1"	"v1g183662"
"AM1_007711-T1"	"v1g201944"
"AM1_007711-T1"	"v1g210816"
"AM1_007711-T1"	"v1g31143"
"AM1_007711-T1"	"v1g41034"
"AM1_007711-T1"	"v1g81124"
"AM1_007711-T1"	"v1g81258"
"AM1_007711-T1"	"v1g87477"
"AM1_007711-T1"	"v1g87552"
"AM1_007711-T1"	"v1g98570"
"AM1_007711-T1"	"v1g98616"
"AM1_007918-T1"	"v1g106463"
"AM1_007918-T1"	"v1g111563"
"AM1_007918-T1"	"v1g111583"
"AM1_007918-T1"	"v1g111628"
"AM1_007918-T1"	"v1g119330"
"AM1_007918-T1"	"v1g119412"
"AM1_007918-T1"	"v1g120496"
"AM1_007918-T1"	"v1g122252"
"AM1_007918-T1"	"v1g122799"
"AM1_007918-T1"	"v1g134557"
"AM1_007918-T1"	"v1g149546"
"AM1_007918-T1"	"v1g158493"
"AM1_007918-T1"	"v1g1620"
"AM1_007918-T1"	"v1g183662"
"AM1_007918-T1"	"v1g201944"
"AM1_007918-T1"	"v1g210816"
"AM1_007918-T1"	"v1g31143"
"AM1_007918-T1"	"v1g41034"
"AM1_007918-T1"	"v1g81124"
"AM1_007918-T1"	"v1g81258"
"AM1_007918-T1"	"v1g87477"
"AM1_007918-T1"	"v1g87552"
"AM1_007918-T1"	"v1g98570"
"AM1_007918-T1"	"v1g98616"
"AM1_008366-T1"	"v1g106463"
"AM1_008366-T1"	"v1g111563"
"AM1_008366-T1"	"v1g111583"
"AM1_008366-T1"	"v1g111628"
"AM1_008366-T1"	"v1g119330"
"AM1_008366-T1"	"v1g119412"
"AM1_008366-T1"	"v1g120496"
"AM1_008366-T1"	"v1g122252"
"AM1_008366-T1"	"v1g122799"
"AM1_008366-T1"	"v1g134557"
"AM1_008366-T1"	"v1g149546"
"AM1_008366-T1"	"v1g158493"
"AM1_008366-T1"	"v1g1620"
"AM1_008366-T1"	"v1g183662"
"AM1_008366-T1"	"v1g201944"
"AM1_008366-T1"	"v1g210816"
"AM1_008366-T1"	"v1g31143"
"AM1_008366-T1"	"v1g41034"
"AM1_008366-T1"	"v1g81124"
"AM1_008366-T1"	"v1g81258"
"AM1_008366-T1"	"v1g87477"
"AM1_008366-T1"	"v1g87552"
"AM1_008366-T1"	"v1g98570"
"AM1_008366-T1"	"v1g98616"
"AM1_012602-T1"	"v1g106463"
"AM1_012602-T1"	"v1g111563"
"AM1_012602-T1"	"v1g111583"
"AM1_012602-T1"	"v1g111628"
"AM1_012602-T1"	"v1g119330"
"AM1_012602-T1"	"v1g119412"
"AM1_012602-T1"	"v1g120496"
"AM1_012602-T1"	"v1g122252"
"AM1_012602-T1"	"v1g122799"
"AM1_012602-T1"	"v1g134557"
"AM1_012602-T1"	"v1g149546"
"AM1_012602-T1"	"v1g158493"
"AM1_012602-T1"	"v1g1620"
"AM1_012602-T1"	"v1g183662"
"AM1_012602-T1"	"v1g201944"
"AM1_012602-T1"	"v1g210816"
"AM1_012602-T1"	"v1g31143"
"AM1_012602-T1"	"v1g41034"
"AM1_012602-T1"	"v1g81124"
"AM1_012602-T1"	"v1g81258"
"AM1_012602-T1"	"v1g87477"
"AM1_012602-T1"	"v1g87552"
"AM1_012602-T1"	"v1g98570"
"AM1_012602-T1"	"v1g98616"
"AM1_014353-T1"	"v1g106463"
"AM1_014353-T1"	"v1g111563"
"AM1_014353-T1"	"v1g111583"
"AM1_014353-T1"	"v1g111628"
"AM1_014353-T1"	"v1g119330"
"AM1_014353-T1"	"v1g119412"
"AM1_014353-T1"	"v1g120496"
"AM1_014353-T1"	"v1g122252"
"AM1_014353-T1"	"v1g122799"
"AM1_014353-T1"	"v1g134557"
"AM1_014353-T1"	"v1g149546"
"AM1_014353-T1"	"v1g158493"
"AM1_014353-T1"	"v1g1620"
"AM1_014353-T1"	"v1g183662"
"AM1_014353-T1"	"v1g201944"
"AM1_014353-T1"	"v1g210816"
"AM1_014353-T1"	"v1g31143"
"AM1_014353-T1"	"v1g41034"
"AM1_014353-T1"	"v1g81124"
"AM1_014353-T1"	"v1g81258"
"AM1_014353-T1"	"v1g87477"
"AM1_014353-T1"	"v1g87552"
"AM1_014353-T1"	"v1g98570"
"AM1_014353-T1"	"v1g98616"
"AM1_001208-T1"	"v1g105595"
"AM1_001208-T1"	"v1g110792"
"AM1_001208-T1"	"v1g113057"
"AM1_001208-T1"	"v1g113102"
"AM1_001208-T1"	"v1g113172"
"AM1_001208-T1"	"v1g119152"
"AM1_001208-T1"	"v1g121827"
"AM1_001208-T1"	"v1g121842"
"AM1_001208-T1"	"v1g135948"
"AM1_001208-T1"	"v1g153628"
"AM1_001208-T1"	"v1g164762"
"AM1_001208-T1"	"v1g18446"
"AM1_001208-T1"	"v1g184843"
"AM1_001208-T1"	"v1g213735"
"AM1_001208-T1"	"v1g220612"
"AM1_001208-T1"	"v1g229833"
"AM1_001208-T1"	"v1g39668"
"AM1_001208-T1"	"v1g43460"
"AM1_001208-T1"	"v1g48861"
"AM1_001208-T1"	"v1g59594"
"AM1_001208-T1"	"v1g79707"
"AM1_001208-T1"	"v1g80187"
"AM1_001208-T1"	"v1g93991"
"AM1_001208-T1"	"v1g99140"
"AM1_001594-T1"	"v1g105595"
"AM1_001594-T1"	"v1g110792"
"AM1_001594-T1"	"v1g113057"
"AM1_001594-T1"	"v1g113102"
"AM1_001594-T1"	"v1g113172"
"AM1_001594-T1"	"v1g119152"
"AM1_001594-T1"	"v1g121827"
"AM1_001594-T1"	"v1g121842"
"AM1_001594-T1"	"v1g135948"
"AM1_001594-T1"	"v1g153628"
"AM1_001594-T1"	"v1g164762"
"AM1_001594-T1"	"v1g18446"
"AM1_001594-T1"	"v1g184843"
"AM1_001594-T1"	"v1g213735"
"AM1_001594-T1"	"v1g220612"
"AM1_001594-T1"	"v1g229833"
"AM1_001594-T1"	"v1g39668"
"AM1_001594-T1"	"v1g43460"
"AM1_001594-T1"	"v1g48861"
"AM1_001594-T1"	"v1g59594"
"AM1_001594-T1"	"v1g79707"
"AM1_001594-T1"	"v1g80187"
"AM1_001594-T1"	"v1g93991"
"AM1_001594-T1"	"v1g99140"
"AM1_001678-T1"	"v1g105595"
"AM1_001678-T1"	"v1g110792"
"AM1_001678-T1"	"v1g113057"
"AM1_001678-T1"	"v1g113102"
"AM1_001678-T1"	"v1g113172"
"AM1_001678-T1"	"v1g119152"
"AM1_001678-T1"	"v1g121827"
"AM1_001678-T1"	"v1g121842"
"AM1_001678-T1"	"v1g135948"
"AM1_001678-T1"	"v1g153628"
"AM1_001678-T1"	"v1g164762"
"AM1_001678-T1"	"v1g18446"
"AM1_001678-T1"	"v1g184843"
"AM1_001678-T1"	"v1g213735"
"AM1_001678-T1"	"v1g220612"
"AM1_001678-T1"	"v1g229833"
"AM1_001678-T1"	"v1g39668"
"AM1_001678-T1"	"v1g43460"
"AM1_001678-T1"	"v1g48861"
"AM1_001678-T1"	"v1g59594"
"AM1_001678-T1"	"v1g79707"
"AM1_001678-T1"	"v1g80187"
"AM1_001678-T1"	"v1g93991"
"AM1_001678-T1"	"v1g99140"
"AM1_001678-T2"	"v1g105595"
"AM1_001678-T2"	"v1g110792"
"AM1_001678-T2"	"v1g113057"
"AM1_001678-T2"	"v1g113102"
"AM1_001678-T2"	"v1g113172"
"AM1_001678-T2"	"v1g119152"
"AM1_001678-T2"	"v1g121827"
"AM1_001678-T2"	"v1g121842"
"AM1_001678-T2"	"v1g135948"
"AM1_001678-T2"	"v1g153628"
"AM1_001678-T2"	"v1g164762"
"AM1_001678-T2"	"v1g18446"
"AM1_001678-T2"	"v1g184843"
"AM1_001678-T2"	"v1g213735"
"AM1_001678-T2"	"v1g220612"
"AM1_001678-T2"	"v1g229833"
"AM1_001678-T2"	"v1g39668"
"AM1_001678-T2"	"v1g43460"
"AM1_001678-T2"	"v1g48861"
"AM1_001678-T2"	"v1g59594"
"AM1_001678-T2"	"v1g79707"
"AM1_001678-T2"	"v1g80187"
"AM1_001678-T2"	"v1g93991"
"AM1_001678-T2"	"v1g99140"
"AM1_002491-T1"	"v1g105595"
"AM1_002491-T1"	"v1g110792"
"AM1_002491-T1"	"v1g113057"
"AM1_002491-T1"	"v1g113102"
"AM1_002491-T1"	"v1g113172"
"AM1_002491-T1"	"v1g119152"
"AM1_002491-T1"	"v1g121827"
"AM1_002491-T1"	"v1g121842"
"AM1_002491-T1"	"v1g135948"
"AM1_002491-T1"	"v1g153628"
"AM1_002491-T1"	"v1g164762"
"AM1_002491-T1"	"v1g18446"
"AM1_002491-T1"	"v1g184843"
"AM1_002491-T1"	"v1g213735"
"AM1_002491-T1"	"v1g220612"
"AM1_002491-T1"	"v1g229833"
"AM1_002491-T1"	"v1g39668"
"AM1_002491-T1"	"v1g43460"
"AM1_002491-T1"	"v1g48861"
"AM1_002491-T1"	"v1g59594"
"AM1_002491-T1"	"v1g79707"
"AM1_002491-T1"	"v1g80187"
"AM1_002491-T1"	"v1g93991"
"AM1_002491-T1"	"v1g99140"
"AM1_005863-T1"	"v1g105595"
"AM1_005863-T1"	"v1g110792"
"AM1_005863-T1"	"v1g113057"
"AM1_005863-T1"	"v1g113102"
"AM1_005863-T1"	"v1g113172"
"AM1_005863-T1"	"v1g119152"
"AM1_005863-T1"	"v1g121827"
"AM1_005863-T1"	"v1g121842"
"AM1_005863-T1"	"v1g135948"
"AM1_005863-T1"	"v1g153628"
"AM1_005863-T1"	"v1g164762"
"AM1_005863-T1"	"v1g18446"
"AM1_005863-T1"	"v1g184843"
"AM1_005863-T1"	"v1g213735"
"AM1_005863-T1"	"v1g220612"
"AM1_005863-T1"	"v1g229833"
"AM1_005863-T1"	"v1g39668"
"AM1_005863-T1"	"v1g43460"
"AM1_005863-T1"	"v1g48861"
"AM1_005863-T1"	"v1g59594"
"AM1_005863-T1"	"v1g79707"
"AM1_005863-T1"	"v1g80187"
"AM1_005863-T1"	"v1g93991"
"AM1_005863-T1"	"v1g99140"
"AM1_006040-T1"	"v1g105595"
"AM1_006040-T1"	"v1g110792"
"AM1_006040-T1"	"v1g113057"
"AM1_006040-T1"	"v1g113102"
"AM1_006040-T1"	"v1g113172"
"AM1_006040-T1"	"v1g119152"
"AM1_006040-T1"	"v1g121827"
"AM1_006040-T1"	"v1g121842"
"AM1_006040-T1"	"v1g135948"
"AM1_006040-T1"	"v1g153628"
"AM1_006040-T1"	"v1g164762"
"AM1_006040-T1"	"v1g18446"
"AM1_006040-T1"	"v1g184843"
"AM1_006040-T1"	"v1g213735"
"AM1_006040-T1"	"v1g220612"
"AM1_006040-T1"	"v1g229833"
"AM1_006040-T1"	"v1g39668"
"AM1_006040-T1"	"v1g43460"
"AM1_006040-T1"	"v1g48861"
"AM1_006040-T1"	"v1g59594"
"AM1_006040-T1"	"v1g79707"
"AM1_006040-T1"	"v1g80187"
"AM1_006040-T1"	"v1g93991"
"AM1_006040-T1"	"v1g99140"
"AM1_008655-T1"	"v1g105595"
"AM1_008655-T1"	"v1g110792"
"AM1_008655-T1"	"v1g113057"
"AM1_008655-T1"	"v1g113102"
"AM1_008655-T1"	"v1g113172"
"AM1_008655-T1"	"v1g119152"
"AM1_008655-T1"	"v1g121827"
"AM1_008655-T1"	"v1g121842"
"AM1_008655-T1"	"v1g135948"
"AM1_008655-T1"	"v1g153628"
"AM1_008655-T1"	"v1g164762"
"AM1_008655-T1"	"v1g18446"
"AM1_008655-T1"	"v1g184843"
"AM1_008655-T1"	"v1g213735"
"AM1_008655-T1"	"v1g220612"
"AM1_008655-T1"	"v1g229833"
"AM1_008655-T1"	"v1g39668"
"AM1_008655-T1"	"v1g43460"
"AM1_008655-T1"	"v1g48861"
"AM1_008655-T1"	"v1g59594"
"AM1_008655-T1"	"v1g79707"
"AM1_008655-T1"	"v1g80187"
"AM1_008655-T1"	"v1g93991"
"AM1_008655-T1"	"v1g99140"
"AM1_008876-T1"	"v1g105595"
"AM1_008876-T1"	"v1g110792"
"AM1_008876-T1"	"v1g113057"
"AM1_008876-T1"	"v1g113102"
"AM1_008876-T1"	"v1g113172"
"AM1_008876-T1"	"v1g119152"
"AM1_008876-T1"	"v1g121827"
"AM1_008876-T1"	"v1g121842"
"AM1_008876-T1"	"v1g135948"
"AM1_008876-T1"	"v1g153628"
"AM1_008876-T1"	"v1g164762"
"AM1_008876-T1"	"v1g18446"
"AM1_008876-T1"	"v1g184843"
"AM1_008876-T1"	"v1g213735"
"AM1_008876-T1"	"v1g220612"
"AM1_008876-T1"	"v1g229833"
"AM1_008876-T1"	"v1g39668"
"AM1_008876-T1"	"v1g43460"
"AM1_008876-T1"	"v1g48861"
"AM1_008876-T1"	"v1g59594"
"AM1_008876-T1"	"v1g79707"
"AM1_008876-T1"	"v1g80187"
"AM1_008876-T1"	"v1g93991"
"AM1_008876-T1"	"v1g99140"
"AM1_008883-T1"	"v1g105595"
"AM1_008883-T1"	"v1g110792"
"AM1_008883-T1"	"v1g113057"
"AM1_008883-T1"	"v1g113102"
"AM1_008883-T1"	"v1g113172"
"AM1_008883-T1"	"v1g119152"
"AM1_008883-T1"	"v1g121827"
"AM1_008883-T1"	"v1g121842"
"AM1_008883-T1"	"v1g135948"
"AM1_008883-T1"	"v1g153628"
"AM1_008883-T1"	"v1g164762"
"AM1_008883-T1"	"v1g18446"
"AM1_008883-T1"	"v1g184843"
"AM1_008883-T1"	"v1g213735"
"AM1_008883-T1"	"v1g220612"
"AM1_008883-T1"	"v1g229833"
"AM1_008883-T1"	"v1g39668"
"AM1_008883-T1"	"v1g43460"
"AM1_008883-T1"	"v1g48861"
"AM1_008883-T1"	"v1g59594"
"AM1_008883-T1"	"v1g79707"
"AM1_008883-T1"	"v1g80187"
"AM1_008883-T1"	"v1g93991"
"AM1_008883-T1"	"v1g99140"
"AM1_010661-T1"	"v1g105595"
"AM1_010661-T1"	"v1g110792"
"AM1_010661-T1"	"v1g113057"
"AM1_010661-T1"	"v1g113102"
"AM1_010661-T1"	"v1g113172"
"AM1_010661-T1"	"v1g119152"
"AM1_010661-T1"	"v1g121827"
"AM1_010661-T1"	"v1g121842"
"AM1_010661-T1"	"v1g135948"
"AM1_010661-T1"	"v1g153628"
"AM1_010661-T1"	"v1g164762"
"AM1_010661-T1"	"v1g18446"
"AM1_010661-T1"	"v1g184843"
"AM1_010661-T1"	"v1g213735"
"AM1_010661-T1"	"v1g220612"
"AM1_010661-T1"	"v1g229833"
"AM1_010661-T1"	"v1g39668"
"AM1_010661-T1"	"v1g43460"
"AM1_010661-T1"	"v1g48861"
"AM1_010661-T1"	"v1g59594"
"AM1_010661-T1"	"v1g79707"
"AM1_010661-T1"	"v1g80187"
"AM1_010661-T1"	"v1g93991"
"AM1_010661-T1"	"v1g99140"
"AM1_011197-T1"	"v1g105595"
"AM1_011197-T1"	"v1g110792"
"AM1_011197-T1"	"v1g113057"
"AM1_011197-T1"	"v1g113102"
"AM1_011197-T1"	"v1g113172"
"AM1_011197-T1"	"v1g119152"
"AM1_011197-T1"	"v1g121827"
"AM1_011197-T1"	"v1g121842"
"AM1_011197-T1"	"v1g135948"
"AM1_011197-T1"	"v1g153628"
"AM1_011197-T1"	"v1g164762"
"AM1_011197-T1"	"v1g18446"
"AM1_011197-T1"	"v1g184843"
"AM1_011197-T1"	"v1g213735"
"AM1_011197-T1"	"v1g220612"
"AM1_011197-T1"	"v1g229833"
"AM1_011197-T1"	"v1g39668"
"AM1_011197-T1"	"v1g43460"
"AM1_011197-T1"	"v1g48861"
"AM1_011197-T1"	"v1g59594"
"AM1_011197-T1"	"v1g79707"
"AM1_011197-T1"	"v1g80187"
"AM1_011197-T1"	"v1g93991"
"AM1_011197-T1"	"v1g99140"
"AM1_013016-T1"	"v1g105595"
"AM1_013016-T1"	"v1g110792"
"AM1_013016-T1"	"v1g113057"
"AM1_013016-T1"	"v1g113102"
"AM1_013016-T1"	"v1g113172"
"AM1_013016-T1"	"v1g119152"
"AM1_013016-T1"	"v1g121827"
"AM1_013016-T1"	"v1g121842"
"AM1_013016-T1"	"v1g135948"
"AM1_013016-T1"	"v1g153628"
"AM1_013016-T1"	"v1g164762"
"AM1_013016-T1"	"v1g18446"
"AM1_013016-T1"	"v1g184843"
"AM1_013016-T1"	"v1g213735"
"AM1_013016-T1"	"v1g220612"
"AM1_013016-T1"	"v1g229833"
"AM1_013016-T1"	"v1g39668"
"AM1_013016-T1"	"v1g43460"
"AM1_013016-T1"	"v1g48861"
"AM1_013016-T1"	"v1g59594"
"AM1_013016-T1"	"v1g79707"
"AM1_013016-T1"	"v1g80187"
"AM1_013016-T1"	"v1g93991"
"AM1_013016-T1"	"v1g99140"
"AM1_014892-T1"	"v1g105595"
"AM1_014892-T1"	"v1g110792"
"AM1_014892-T1"	"v1g113057"
"AM1_014892-T1"	"v1g113102"
"AM1_014892-T1"	"v1g113172"
"AM1_014892-T1"	"v1g119152"
"AM1_014892-T1"	"v1g121827"
"AM1_014892-T1"	"v1g121842"
"AM1_014892-T1"	"v1g135948"
"AM1_014892-T1"	"v1g153628"
"AM1_014892-T1"	"v1g164762"
"AM1_014892-T1"	"v1g18446"
"AM1_014892-T1"	"v1g184843"
"AM1_014892-T1"	"v1g213735"
"AM1_014892-T1"	"v1g220612"
"AM1_014892-T1"	"v1g229833"
"AM1_014892-T1"	"v1g39668"
"AM1_014892-T1"	"v1g43460"
"AM1_014892-T1"	"v1g48861"
"AM1_014892-T1"	"v1g59594"
"AM1_014892-T1"	"v1g79707"
"AM1_014892-T1"	"v1g80187"
"AM1_014892-T1"	"v1g93991"
"AM1_014892-T1"	"v1g99140"
"AM1_015025-T1"	"v1g105595"
"AM1_015025-T1"	"v1g110792"
"AM1_015025-T1"	"v1g113057"
"AM1_015025-T1"	"v1g113102"
"AM1_015025-T1"	"v1g113172"
"AM1_015025-T1"	"v1g119152"
"AM1_015025-T1"	"v1g121827"
"AM1_015025-T1"	"v1g121842"
"AM1_015025-T1"	"v1g135948"
"AM1_015025-T1"	"v1g153628"
"AM1_015025-T1"	"v1g164762"
"AM1_015025-T1"	"v1g18446"
"AM1_015025-T1"	"v1g184843"
"AM1_015025-T1"	"v1g213735"
"AM1_015025-T1"	"v1g220612"
"AM1_015025-T1"	"v1g229833"
"AM1_015025-T1"	"v1g39668"
"AM1_015025-T1"	"v1g43460"
"AM1_015025-T1"	"v1g48861"
"AM1_015025-T1"	"v1g59594"
"AM1_015025-T1"	"v1g79707"
"AM1_015025-T1"	"v1g80187"
"AM1_015025-T1"	"v1g93991"
"AM1_015025-T1"	"v1g99140"
"AM1_015785-T1"	"v1g105595"
"AM1_015785-T1"	"v1g110792"
"AM1_015785-T1"	"v1g113057"
"AM1_015785-T1"	"v1g113102"
"AM1_015785-T1"	"v1g113172"
"AM1_015785-T1"	"v1g119152"
"AM1_015785-T1"	"v1g121827"
"AM1_015785-T1"	"v1g121842"
"AM1_015785-T1"	"v1g135948"
"AM1_015785-T1"	"v1g153628"
"AM1_015785-T1"	"v1g164762"
"AM1_015785-T1"	"v1g18446"
"AM1_015785-T1"	"v1g184843"
"AM1_015785-T1"	"v1g213735"
"AM1_015785-T1"	"v1g220612"
"AM1_015785-T1"	"v1g229833"
"AM1_015785-T1"	"v1g39668"
"AM1_015785-T1"	"v1g43460"
"AM1_015785-T1"	"v1g48861"
"AM1_015785-T1"	"v1g59594"
"AM1_015785-T1"	"v1g79707"
"AM1_015785-T1"	"v1g80187"
"AM1_015785-T1"	"v1g93991"
"AM1_015785-T1"	"v1g99140"
"AM1_015785-T2"	"v1g105595"
"AM1_015785-T2"	"v1g110792"
"AM1_015785-T2"	"v1g113057"
"AM1_015785-T2"	"v1g113102"
"AM1_015785-T2"	"v1g113172"
"AM1_015785-T2"	"v1g119152"
"AM1_015785-T2"	"v1g121827"
"AM1_015785-T2"	"v1g121842"
"AM1_015785-T2"	"v1g135948"
"AM1_015785-T2"	"v1g153628"
"AM1_015785-T2"	"v1g164762"
"AM1_015785-T2"	"v1g18446"
"AM1_015785-T2"	"v1g184843"
"AM1_015785-T2"	"v1g213735"
"AM1_015785-T2"	"v1g220612"
"AM1_015785-T2"	"v1g229833"
"AM1_015785-T2"	"v1g39668"
"AM1_015785-T2"	"v1g43460"
"AM1_015785-T2"	"v1g48861"
"AM1_015785-T2"	"v1g59594"
"AM1_015785-T2"	"v1g79707"
"AM1_015785-T2"	"v1g80187"
"AM1_015785-T2"	"v1g93991"
"AM1_015785-T2"	"v1g99140"
"AM1_006435-T1"	"NVE12488"
"AM1_006435-T1"	"NVE17232"
"AM1_006435-T1"	"NVE26179"
